score,cls_name,credit,note,cid,tid,populartiy,ct
"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",商英B班,2.0,初級班(第1級)。,1985,191,0.8857142857142857,1985_191
nan,商英B班,2.0,中級班(第2級)。,1986,251,0.7714285714285715,1986_251
"平時 Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes): 10% 
(3) NGSL vocabulary quizzes: 20%
(4) Attendance & other in-class activities: 20%
期中 Midterm exam 20%
Exam papers + outside reading (10%)
期末 Final exam 20%
Exam papers + outside reading (10%)",商英B班,2.0,中級班(第2級)。,1986,1068,0.8,1986_1068
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",商英B班,2.0,中級班(第2級)。,1986,129,0.7142857142857143,1986_129
"Course work (60%)
-Attendance 10%
-Participation 20%
-Communicative task & Presentations 10%
-Self-introduction Video 10% (Due on April 27)
-Extensive Reading: 10% (W2-W16)

Examinations (40%)
-Midterm Exam: 20% (W9)
-Final Exam: 20% (W18)　
Extra credit
-Participation in English activities or contests
Note: 
*Any overdue assignment will not be accepted!
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",商英B班,2.0,中高級班(第3級)。,1987,247,0.5714285714285714,1987_247
"Instructor: Shane Donald 
Class Time and Place: Engineering Building 302, Wednesday 8:10 - 10am
Required Text: 
Office and Office Hours: Humanities Building 416. Monday 4:10 - 5, Tuesday noon to 3pm.
Telephone Number: 2451 7250, ext 5639 
Email:theteachingproject2017@gmail.com
First-year English (FE) is a required 2-credit course for freshman students at Feng Chia University. Split into four levels based upon students’ English proficiency, it aims to develop their communication skills. Homework assignments emphasize reading. The reading should help students simultaneously improve their English and their ability to become autonomous learners. FE’s learning goals are grounded in outcome-based learning practices; this means students should be able to accomplish specific tasks in English, as outlined below, by the end of the course.
FE3 is a three-skills course, focusing on the reading, listening and speaking skills needed in an academic setting. The classroom is an interactive environment where students must communicate with both the teacher and each other. Readings based on academic and multicultural themes will form the core of the English-input materials used. Basic presentation skills will be taught. Students will demonstrate their comprehension and analytical skills through their presentations of a multicultural theme. 


Class Rules 
Later than 10 minutes = absent. 
Roll is taken every class 
Absent = -2% of attendance grade 
No food or drink in class (Feng Chia rule) 
A doctor’s note = an excused absence. You are allowed one excused absence per semester 
上課遲到10分鐘以上一律以缺席計。 
事假須於一週前事先告知教師
平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels
Grades
Midterm exam  - 20%
Final exam - 20%
Extensive reading (10 graded readers) - 20%
Short film self-introduction - 10%
Participation - 20% (two participation sheets)
Presentations - 10%",商英B班,2.0,高級班(第4級)。,1988,344,0.6285714285714286,1988_344
"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",工英班,2.0,初級班(第1級)。,1985,571,0.8857142857142857,1985_571
"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。
(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 20%
B. Outside reading 課外讀本 10% 
C. NGSL 單字10%
D. Self-Introduction Video 自我介紹影片 10% 
E. Communicative tasks 口語表達報告10% 
(2) 期中Midterm exam 20%
(3) 期末Final exam 20%",工英班,2.0,初級班(第1級)。,1985,548,0.8857142857142857,1985_548
"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",工英班,2.0,初級班(第1級)。,1985,999,0.8,1985_999
"*Midterm: 20%
*Final: 20%
*1 Interview: 10%
*NGSL Vocabulary: 10%
*In-class activities 10%
*Video Project: 10%
*MReader: 10%",工英班,2.0,中級班(第2級)。,1986,6,0.8571428571428571,1986_6
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",工英班,2.0,中級班(第2級)。,1986,1000,0.9428571428571428,1986_1000
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",工英班,2.0,中級班(第2級)。,1986,1001,0.9142857142857143,1986_1001
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",工英班,2.0,中級班(第2級)。,1986,1002,0.9714285714285714,1986_1002
nan,工英班,2.0,中級班(第2級)。,1986,1187,0.9142857142857143,1986_1187
"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。
(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading 課外自發性閱讀 (或自發性學習英文)10% 
C. Midterm group presentation (5 minutes) 期中小組報告 (五分鐘)15%
D. Self-Introduction Video 自我介紹影片 10% 
E. Outside reading quizzes 課外閱讀測驗10% 
(2) 期中Midterm exam 20%
(3) 期末Final exam 20%",工英班,2.0,中高級班(第3級)。,1987,788,0.9142857142857143,1987_788
"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。
(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading 課外自發性閱讀 (或自發性學習英文)10% 
C. Midterm group presentation (5 minutes) 期中小組報告 (五分鐘)15%
D. Self-Introduction Video 自我介紹影片 10% 
E. Outside reading quizzes 課外閱讀測驗10% 
(2) 期中Midterm exam 20%
(3) 期末Final exam 20%",工英班,2.0,中高級班(第3級)。,1987,473,0.9428571428571428,1987_473
nan,工英班,2.0,高級班(第4級)。,1988,998,0.9142857142857143,1988_998
"1. In-class Work (NGSL Vocabulary Lists, Review Test, Reader, Presentation and Participation) 40%
2. Self-introduction Video 10%
3. Communicative Tasks 10%
4. Midterm Exam 20%
5. Final Exam 20%",建設英班,2.0,初級班(第1級)。,1985,533,0.7142857142857143,1985_533
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",建設英班,2.0,中級班(第2級)。,1986,538,0.8571428571428571,1986_538
"平時Coursework 60%
(1) Communicative Task(s) (self-introduction video): 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%
期中Midterm exam 20%
Exam papers + outside reading (10%)
期末Final exam 20%
Exam papers + outside reading (10%)",建設英班,2.0,中級班(第2級)。,1986,162,0.8571428571428571,1986_162
"1. Course work 60% 
    (1) Attendance 5% 
    (2) Participation 15%
    (3) Quizzes/Assignments 10%  *No late assignments and make-up quizzes are allowed.
    (4) Oral presentation 10% 
    (5) Outside reading quizzes 10% 
    (6) Self-introduction video 10%
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。",建設英班,2.0,中高級班(第3級)。,1987,378,0.8285714285714286,1987_378
"In-class work 45%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (20%)
(2)	Activities (e.g., attendance, online work, classroom tasks, etc.) (20%)
(3)	Self-introduction video (5%)
Midterm exam 35%
(1)	Written component (20%)
(2)	Oral component (3 interviews) (15%)
Final exam 20%",理英班,2.0,初級班(第1級)。,1985,1005,0.8571428571428571,1985_1005
"1. In-class Work (NGSL Vocabulary Lists, Review Test, Reader, Presentation and Participation) 40%
2. Self-introduction Video 10%
3. Communicative Tasks 10%
4. Midterm Exam 20%
5. Final Exam 20%",理英班,2.0,初級班(第1級)。,1985,534,0.7428571428571429,1985_534
nan,理英班,2.0,中級班(第2級)。,1986,1006,0.8857142857142857,1986_1006
"平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels
1. Please purchase original textbook,following intellectual property law.
2. The texts and exercises will be completed in class. Please bring textbooks to class.",理英班,2.0,中級班(第2級)。,1986,1007,0.8857142857142857,1986_1007
